match_id,batting_team,bowling_team,over,batter,bowler,batsman_runs,total_runs,season
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,15,N Rana,Navdeep Saini,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,16,AD Russell,Mohammed Siraj,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,17,N Rana,DW Steyn,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,17,N Rana,DW Steyn,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,18,AD Russell,MP Stoinis,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,18,AD Russell,MP Stoinis,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,18,AD Russell,MP Stoinis,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,19,AD Russell,MM Ali,6,6,2019
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,19,N Rana,MM Ali,6,6,2019
1178411,Mumbai Indians,Rajasthan Royals,3,Q de Kock,DS Kulkarni,6,6,2019
1178411,Mumbai Indians,Rajasthan Royals,8,SA Yadav,R Parag,6,6,2019
1178411,Mumbai Indians,Rajasthan Royals,11,Q de Kock,JD Unadkat,6,6,2019
1178411,Mumbai Indians,Rajasthan Royals,16,KA Pollard,JD Unadkat,6,6,2019
1178411,Mumbai Indians,Rajasthan Royals,18,HH Pandya,JD Unadkat,6,6,2019
1178411,Mumbai Indians,Rajasthan Royals,19,BCJ Cutting,JC Archer,6,6,2019
1178411,Rajasthan Royals,Mumbai Indians,6,SPD Smith,M Markande,6,6,2019
1178411,Rajasthan Royals,Mumbai Indians,6,SV Samson,M Markande,6,6,2019
1178411,Rajasthan Royals,Mumbai Indians,14,R Parag,RD Chahar,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,1,KL Rahul,S Lamichhane,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,2,CH Gayle,I Sharma,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,6,CH Gayle,A Mishra,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,8,CH Gayle,A Mishra,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,8,CH Gayle,A Mishra,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,9,Mandeep Singh,AR Patel,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,12,CH Gayle,S Lamichhane,6,6,2019
1178412,Kings XI Punjab,Delhi Capitals,19,Harpreet Brar,K Rabada,6,6,2019
1178412,Delhi Capitals,Kings XI Punjab,2,PP Shaw,Mohammed Shami,6,6,2019
1178412,Delhi Capitals,Kings XI Punjab,4,S Dhawan,Harpreet Brar,6,6,2019
1178412,Delhi Capitals,Kings XI Punjab,12,SS Iyer,R Ashwin,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,1,SP Narine,S Nadeem,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,1,CA Lynn,S Nadeem,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,2,SP Narine,KK Ahmed,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,11,RK Singh,Sandeep Sharma,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,15,RK Singh,Sandeep Sharma,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,18,AD Russell,B Kumar,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,18,AD Russell,B Kumar,6,6,2019
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,19,KC Cariappa,Rashid Khan,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,1,DA Warner,Y Prithvi Raj,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,3,JM Bairstow,PP Chawla,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,4,DA Warner,SP Narine,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,5,DA Warner,KC Cariappa,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,5,DA Warner,KC Cariappa,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,8,JM Bairstow,KC Cariappa,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,11,DA Warner,SP Narine,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,14,JM Bairstow,PP Chawla,6,6,2019
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,14,JM Bairstow,PP Chawla,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,3,PA Patel,SN Thakur,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,4,AB de Villiers,DL Chahar,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,5,PA Patel,SN Thakur,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,6,PA Patel,RA Jadeja,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,10,AD Nath,RA Jadeja,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,11,PA Patel,Imran Tahir,6,6,2019
1178414,Royal Challengers Bangalore,Chennai Super Kings,14,MP Stoinis,Imran Tahir,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,10,MS Dhoni,MP Stoinis,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,12,AT Rayudu,UT Yadav,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,15,MS Dhoni,YS Chahal,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,17,MS Dhoni,DW Steyn,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,19,MS Dhoni,UT Yadav,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,19,MS Dhoni,UT Yadav,6,6,2019
1178414,Chennai Super Kings,Royal Challengers Bangalore,19,MS Dhoni,UT Yadav,6,6,2019
1178415,Rajasthan Royals,Delhi Capitals,4,AM Rahane,AR Patel,6,6,2019
1178415,Rajasthan Royals,Delhi Capitals,5,AM Rahane,K Rabada,6,6,2019
1178415,Rajasthan Royals,Delhi Capitals,12,AM Rahane,CH Morris,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,1,S Dhawan,DS Kulkarni,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,3,S Dhawan,S Gopal,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,11,RR Pant,S Gopal,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,12,PP Shaw,JD Unadkat,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,15,RR Pant,JC Archer,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,17,SE Rutherford,DS Kulkarni,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,18,RR Pant,JC Archer,6,6,2019
1178415,Delhi Capitals,Rajasthan Royals,19,RR Pant,JD Unadkat,6,6,2019
1178416,Sunrisers Hyderabad,Chennai Super Kings,3,DA Warner,Harbhajan Singh,6,6,2019
1178416,Sunrisers Hyderabad,Chennai Super Kings,3,MK Pandey,Harbhajan Singh,6,6,2019
1178416,Sunrisers Hyderabad,Chennai Super Kings,8,DA Warner,RA Jadeja,6,6,2019
1178416,Sunrisers Hyderabad,Chennai Super Kings,9,MK Pandey,Imran Tahir,6,6,2019
1178416,Sunrisers Hyderabad,Chennai Super Kings,14,V Shankar,Imran Tahir,6,6,2019
1178416,Sunrisers Hyderabad,Chennai Super Kings,16,MK Pandey,Imran Tahir,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,4,SR Watson,KK Ahmed,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,5,SK Raina,Sandeep Sharma,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,6,SR Watson,Shakib Al Hasan,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,11,SR Watson,Sandeep Sharma,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,13,SR Watson,Rashid Khan,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,15,SR Watson,Rashid Khan,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,16,SR Watson,KK Ahmed,6,6,2019
1178416,Chennai Super Kings,Sunrisers Hyderabad,19,KM Jadhav,Sandeep Sharma,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,4,PA Patel,AS Rajpoot,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,5,PA Patel,Mohammed Shami,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,13,MP Stoinis,M Ashwin,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,14,AB de Villiers,AS Rajpoot,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,15,AB de Villiers,M Ashwin,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,17,AB de Villiers,GC Viljoen,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,18,AB de Villiers,Mohammed Shami,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,18,AB de Villiers,Mohammed Shami,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,18,AB de Villiers,Mohammed Shami,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,19,AB de Villiers,GC Viljoen,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,19,MP Stoinis,GC Viljoen,6,6,2019
1178417,Royal Challengers Bangalore,Kings XI Punjab,19,MP Stoinis,GC Viljoen,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,3,CH Gayle,UT Yadav,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,5,KL Rahul,YS Chahal,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,8,MA Agarwal,YS Chahal,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,13,N Pooran,Washington Sundar,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,13,N Pooran,Washington Sundar,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,13,N Pooran,Washington Sundar,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,15,N Pooran,MM Ali,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,15,N Pooran,MM Ali,6,6,2019
1178417,Kings XI Punjab,Royal Challengers Bangalore,19,R Ashwin,UT Yadav,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,10,KD Karthik,S Gopal,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,10,SP Narine,S Gopal,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,11,KD Karthik,JC Archer,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,13,KD Karthik,VR Aaron,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,15,AD Russell,JD Unadkat,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,15,KD Karthik,JD Unadkat,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,16,KD Karthik,O Thomas,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,18,KD Karthik,JC Archer,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,18,KD Karthik,JC Archer,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,19,KD Karthik,JD Unadkat,6,6,2019
1178418,Kolkata Knight Riders,Rajasthan Royals,19,KD Karthik,JD Unadkat,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,1,SV Samson,M Prasidh Krishna,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,2,SV Samson,AD Russell,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,4,AM Rahane,Y Prithvi Raj,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,10,STR Binny,PP Chawla,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,16,JC Archer,SP Narine,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,17,R Parag,M Prasidh Krishna,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,18,R Parag,AD Russell,6,6,2019
1178418,Rajasthan Royals,Kolkata Knight Riders,19,JC Archer,M Prasidh Krishna,6,6,2019
1178419,Mumbai Indians,Chennai Super Kings,2,Q de Kock,DL Chahar,6,6,2019
1178419,Mumbai Indians,Chennai Super Kings,7,RG Sharma,Harbhajan Singh,6,6,2019
1178419,Mumbai Indians,Chennai Super Kings,7,RG Sharma,Harbhajan Singh,6,6,2019
1178419,Mumbai Indians,Chennai Super Kings,8,E Lewis,Imran Tahir,6,6,2019
1178419,Mumbai Indians,Chennai Super Kings,15,RG Sharma,Imran Tahir,6,6,2019
1178419,Mumbai Indians,Chennai Super Kings,19,HH Pandya,DJ Bravo,6,6,2019
1178419,Chennai Super Kings,Mumbai Indians,3,M Vijay,HH Pandya,6,6,2019
1178419,Chennai Super Kings,Mumbai Indians,15,MJ Santner,SL Malinga,6,6,2019
1178419,Chennai Super Kings,Mumbai Indians,17,MJ Santner,SL Malinga,6,6,2019
1178420,Sunrisers Hyderabad,Rajasthan Royals,19,Rashid Khan,VR Aaron,6,6,2019
1178420,Rajasthan Royals,Sunrisers Hyderabad,3,AM Rahane,Rashid Khan,6,6,2019
1178420,Rajasthan Royals,Sunrisers Hyderabad,3,LS Livingstone,Rashid Khan,6,6,2019
1178420,Rajasthan Royals,Sunrisers Hyderabad,5,LS Livingstone,S Kaul,6,6,2019
1178420,Rajasthan Royals,Sunrisers Hyderabad,5,LS Livingstone,S Kaul,6,6,2019
1178420,Rajasthan Royals,Sunrisers Hyderabad,10,SV Samson,S Kaul,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,2,S Dhawan,YS Chahal,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,4,S Dhawan,Navdeep Saini,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,6,SS Iyer,YS Chahal,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,14,SS Iyer,YS Chahal,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,14,SS Iyer,YS Chahal,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,16,CA Ingram,Navdeep Saini,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,17,SE Rutherford,MP Stoinis,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,18,SE Rutherford,UT Yadav,6,6,2019
1178421,Delhi Capitals,Royal Challengers Bangalore,19,SE Rutherford,Navdeep Saini,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,1,PA Patel,AR Patel,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,4,V Kohli,I Sharma,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,8,AB de Villiers,A Mishra,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,9,S Dube,AR Patel,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,10,S Dube,S Lamichhane,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,15,MP Stoinis,S Lamichhane,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,16,Gurkeerat Singh,I Sharma,6,6,2019
1178421,Royal Challengers Bangalore,Delhi Capitals,19,MP Stoinis,K Rabada,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,0,Shubman Gill,BB Sran,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,6,CA Lynn,RD Chahar,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,7,CA Lynn,KH Pandya,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,9,Shubman Gill,RD Chahar,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,11,Shubman Gill,RD Chahar,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,13,Shubman Gill,RD Chahar,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,13,AD Russell,RD Chahar,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,13,AD Russell,RD Chahar,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,16,KD Karthik,JJ Bumrah,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,17,AD Russell,HH Pandya,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,17,AD Russell,HH Pandya,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,17,AD Russell,HH Pandya,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,18,AD Russell,JJ Bumrah,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,19,AD Russell,SL Malinga,6,6,2019
1178422,Kolkata Knight Riders,Mumbai Indians,19,AD Russell,SL Malinga,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,2,E Lewis,S Sandeep Warrier,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,4,SA Yadav,S Sandeep Warrier,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,8,SA Yadav,AD Russell,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,9,HH Pandya,PP Chawla,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,9,HH Pandya,PP Chawla,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,10,HH Pandya,SP Narine,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,11,HH Pandya,PP Chawla,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,11,HH Pandya,PP Chawla,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,12,HH Pandya,HF Gurney,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,13,HH Pandya,SP Narine,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,15,KH Pandya,PP Chawla,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,16,HH Pandya,SP Narine,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,17,HH Pandya,HF Gurney,6,6,2019
1178422,Mumbai Indians,Kolkata Knight Riders,19,KH Pandya,PP Chawla,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,1,DA Warner,Mujeeb Ur Rahman,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,4,WP Saha,Mohammed Shami,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,5,DA Warner,R Ashwin,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,12,MK Pandey,M Ashwin,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,17,KS Williamson,Mujeeb Ur Rahman,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,17,Mohammad Nabi,Mujeeb Ur Rahman,6,6,2019
1178423,Sunrisers Hyderabad,Kings XI Punjab,17,Mohammad Nabi,Mujeeb Ur Rahman,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,2,KL Rahul,KK Ahmed,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,8,MA Agarwal,Rashid Khan,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,9,N Pooran,Mohammad Nabi,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,10,N Pooran,KK Ahmed,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,13,KL Rahul,Mohammad Nabi,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,13,KL Rahul,Mohammad Nabi,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,15,KL Rahul,B Kumar,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,16,KL Rahul,Sandeep Sharma,6,6,2019
1178423,Kings XI Punjab,Sunrisers Hyderabad,17,P Simran Singh,B Kumar,6,6,2019
1178424,Royal Challengers Bangalore,Rajasthan Royals,0,V Kohli,VR Aaron,6,6,2019
1178424,Royal Challengers Bangalore,Rajasthan Royals,0,V Kohli,VR Aaron,6,6,2019
1178424,Royal Challengers Bangalore,Rajasthan Royals,1,V Kohli,S Gopal,6,6,2019
1178424,Rajasthan Royals,Royal Challengers Bangalore,0,SV Samson,UT Yadav,6,6,2019
1178424,Rajasthan Royals,Royal Challengers Bangalore,1,LS Livingstone,Navdeep Saini,6,6,2019
1178424,Rajasthan Royals,Royal Challengers Bangalore,2,SV Samson,K Khejroliya,6,6,2019
1178424,Rajasthan Royals,Royal Challengers Bangalore,2,SV Samson,K Khejroliya,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,12,F du Plessis,SE Rutherford,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,13,F du Plessis,AR Patel,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,14,SK Raina,J Suchith,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,15,RA Jadeja,AR Patel,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,17,RA Jadeja,TA Boult,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,19,MS Dhoni,TA Boult,6,6,2019
1178425,Chennai Super Kings,Delhi Capitals,19,MS Dhoni,TA Boult,6,6,2019
1178425,Delhi Capitals,Chennai Super Kings,3,S Dhawan,Harbhajan Singh,6,6,2019
1178425,Delhi Capitals,Chennai Super Kings,4,SS Iyer,DL Chahar,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,8,SA Yadav,Mohammad Nabi,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,11,Q de Kock,KK Ahmed,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,13,HH Pandya,Basil Thampi,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,16,Q de Kock,Basil Thampi,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,17,KA Pollard,Rashid Khan,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,19,KH Pandya,KK Ahmed,6,6,2019
1178426,Sunrisers Hyderabad,Mumbai Indians,2,MJ Guptill,BB Sran,6,6,2019
1178426,Sunrisers Hyderabad,Mumbai Indians,4,MK Pandey,SL Malinga,6,6,2019
1178426,Sunrisers Hyderabad,Mumbai Indians,17,Mohammad Nabi,SL Malinga,6,6,2019
1178426,Sunrisers Hyderabad,Mumbai Indians,19,Mohammad Nabi,HH Pandya,6,6,2019
1178426,Sunrisers Hyderabad,Mumbai Indians,19,MK Pandey,HH Pandya,6,6,2019
1178426,Sunrisers Hyderabad,Mumbai Indians,0,Mohammad Nabi,JJ Bumrah,6,6,2019
1178426,Mumbai Indians,Sunrisers Hyderabad,0,HH Pandya,Rashid Khan,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,5,N Pooran,HF Gurney,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,6,N Pooran,AD Russell,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,7,N Pooran,PP Chawla,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,9,N Pooran,PP Chawla,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,10,MA Agarwal,N Rana,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,14,Mandeep Singh,PP Chawla,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,16,SM Curran,SP Narine,6,6,2019
1178427,Kings XI Punjab,Kolkata Knight Riders,19,SM Curran,HF Gurney,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,1,CA Lynn,Arshdeep Singh,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,4,CA Lynn,R Ashwin,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,5,CA Lynn,AJ Tye,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,8,RV Uthappa,M Ashwin,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,12,Shubman Gill,R Ashwin,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,12,Shubman Gill,R Ashwin,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,13,AD Russell,AJ Tye,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,13,AD Russell,AJ Tye,6,6,2019
1178427,Kolkata Knight Riders,Kings XI Punjab,17,KD Karthik,SM Curran,6,6,2019
1178428,Rajasthan Royals,Delhi Capitals,1,LS Livingstone,I Sharma,6,6,2019
1178428,Rajasthan Royals,Delhi Capitals,19,R Parag,TA Boult,6,6,2019
1178428,Rajasthan Royals,Delhi Capitals,19,R Parag,TA Boult,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,5,SS Iyer,IS Sodhi,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,5,SS Iyer,IS Sodhi,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,6,RR Pant,R Parag,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,6,RR Pant,R Parag,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,14,RR Pant,VR Aaron,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,15,SE Rutherford,S Gopal,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,15,RR Pant,S Gopal,6,6,2019
1178428,Delhi Capitals,Rajasthan Royals,16,RR Pant,IS Sodhi,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,1,MJ Guptill,Navdeep Saini,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,2,MJ Guptill,UT Yadav,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,12,V Shankar,C de Grandhomme,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,13,V Shankar,Washington Sundar,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,13,V Shankar,Washington Sundar,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,14,KS Williamson,K Khejroliya,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,14,KS Williamson,K Khejroliya,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,19,KS Williamson,UT Yadav,6,6,2019
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,19,KS Williamson,UT Yadav,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,1,V Kohli,KK Ahmed,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,4,SO Hetmyer,Rashid Khan,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,8,SO Hetmyer,Mohammad Nabi,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,10,SO Hetmyer,Rashid Khan,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,10,SO Hetmyer,Rashid Khan,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,12,SO Hetmyer,B Kumar,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,17,Gurkeerat Singh,Rashid Khan,6,6,2019
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,17,SO Hetmyer,Rashid Khan,6,6,2019
1178430,Chennai Super Kings,Kings XI Punjab,6,SK Raina,Harpreet Brar,6,6,2019
1178430,Chennai Super Kings,Kings XI Punjab,8,SK Raina,Harpreet Brar,6,6,2019
1178430,Chennai Super Kings,Kings XI Punjab,14,F du Plessis,M Ashwin,6,6,2019
1178430,Chennai Super Kings,Kings XI Punjab,15,F du Plessis,AJ Tye,6,6,2019
1178430,Chennai Super Kings,Kings XI Punjab,16,F du Plessis,SM Curran,6,6,2019
1178430,Chennai Super Kings,Kings XI Punjab,18,F du Plessis,SM Curran,6,6,2019
